"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"GLP003","CL","107001505",NA,3510,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:27:06",21,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3511,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:03:45",22,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3512,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T11:07:56",23,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3513,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:27:51",24,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3514,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:31:10",25,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3515,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T08:56:38",26,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3516,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:45:29",27,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3517,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:44:23",28,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3518,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T12:57:39",29,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3519,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3520,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T07:35:00",8,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3521,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T07:11:00",19,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3522,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T07:15:00",20,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3523,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, mucous","Feces, mucous",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T07:01:00",30,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3524,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T07:01:00",30,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3525,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"End-of-Dose Necropsy","End-of-Dose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T10:35:45",30,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3526,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3527,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3528,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001505",NA,3529,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3530,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:50:30",1,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3531,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:28:06",2,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3532,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:07:27",3,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3533,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T10:56:40",4,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3534,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:35:30",5,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3535,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:31:34",6,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3536,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T11:53:20",7,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3537,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:15:32",8,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3538,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T12:07:20",9,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3539,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T16:04:23",10,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3540,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:39:51",11,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3541,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:23:13",12,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3542,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:32:44",13,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3543,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T11:43:27",14,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3544,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T14:20:29",15,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3545,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T13:57:03",16,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3546,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T14:00:49",17,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3547,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:51:56",18,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3548,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T12:09:33",19,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3549,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T10:00:47",20,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3550,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:27:07",21,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3551,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:03:47",22,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3552,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T11:07:57",23,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3553,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:28:05",24,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3554,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:31:11",25,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3555,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T08:56:42",26,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3556,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:45:31",27,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3557,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:05:50",28,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3558,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T12:58:22",29,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3559,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T11:11:39",30,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3560,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,31,"2007-07-14T10:13:55",31,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3561,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,32,"2007-07-15T10:02:01",32,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3562,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,33,"2007-07-16T10:11:58",33,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3563,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,34,"2007-07-17T10:18:38",34,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3564,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,35,"2007-07-18T10:04:03",35,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3565,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:01:45",36,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3566,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,37,"2007-07-20T07:40:27",37,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3567,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,38,"2007-07-21T15:02:18",38,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3568,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,39,"2007-07-22T14:39:14",39,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3569,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,40,"2007-07-23T08:03:38",40,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3570,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,41,"2007-07-24T10:37:01",41,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3571,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,42,"2007-07-25T09:54:42",42,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3572,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, mucous","Feces, mucous",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3573,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T07:11:00",5,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3574,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T06:01:00",26,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3575,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T06:12:00",27,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3576,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Postdose Necropsy","Postdose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,43,"2007-07-26T11:40:23",43,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3577,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3578,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3579,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001637",NA,3580,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3581,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:50:31",1,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3582,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:28:07",2,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3583,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:07:28",3,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3584,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T10:56:41",4,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3585,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:35:32",5,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3586,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:31:36",6,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3587,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T11:53:21",7,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3588,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:15:33",8,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3589,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T12:07:22",9,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3590,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T16:04:45",10,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3591,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:39:53",11,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3592,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:23:15",12,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3593,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:32:45",13,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3594,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T11:43:29",14,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3595,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T14:20:31",15,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3596,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T13:57:04",16,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3597,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T14:00:50",17,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3598,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:51:57",18,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3599,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T12:09:35",19,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3600,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T10:00:49",20,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3601,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:27:09",21,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3602,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T14:03:49",22,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3603,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T11:07:59",23,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3604,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:28:20",24,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3605,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:31:12",25,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3606,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T08:56:44",26,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3607,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:45:33",27,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3608,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:05:52",28,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3609,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T12:58:24",29,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3610,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T11:11:40",30,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3611,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,31,"2007-07-14T10:13:56",31,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3612,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,32,"2007-07-15T10:02:02",32,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3613,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,34,"2007-07-17T10:18:45",34,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3614,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,35,"2007-07-18T10:04:04",35,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3615,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,36,"2007-07-19T09:01:47",36,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3616,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,37,"2007-07-20T07:40:29",37,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3617,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,38,"2007-07-21T15:02:28",38,NA,NA,NA,NA,NA
"GLP003","CL","107001612",NA,3618,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,39,"2007-07-22T14:39:18",39,NA,NA,NA,NA,NA
